Date,Ward Code,Area,Latitude,Longitude,Nearest Station,Elevation,Land Use Classes,Population,Road Density_m,Distance_to_water_m,Soil Type,Built_up%,True_nearest_distance_m,Rainfall_mm,Rainfall_Intensity_mm_hr,Rainfall_Days_Count,Rainfall_Hours
2025-08-26,Ward H/W,Linking Road near National College,19.0543,72.8301,Mahim Creek,8.0,"commercial, retail, mixed_use",410000,23.44,7,Urban,90.0,569.19,30.0,2.2,1,24.0
2025-08-27,Ward H/W,Linking Road near National College,19.0543,72.8301,Mahim Creek,8.0,"commercial, retail, mixed_use",410000,23.44,7,Urban,90.0,569.19,30.4,2.4,1,24.0
2025-08-28,Ward H/W,Linking Road near National College,19.0543,72.8301,Mahim Creek,8.0,"commercial, retail, mixed_use",410000,23.44,7,Urban,90.0,569.19,46.8,3.5,1,24.0
2025-08-29,Ward H/W,Linking Road near National College,19.0543,72.8301,Mahim Creek,8.0,"commercial, retail, mixed_use",410000,23.44,7,Urban,90.0,569.19,16.5,1.0,1,24.0
2025-08-30,Ward H/W,Linking Road near National College,19.0543,72.8301,Mahim Creek,8.0,"commercial, retail, mixed_use",410000,23.44,7,Urban,90.0,569.19,14.4,0.7,1,24.0
2025-08-24,H/W,Khar West,19.1646607,72.77101183,Arabian Sea,13.21986328,residential,410000,4.127364824,1567,Sand,55.83881873,5691.0,10.6,1.2,1,21.0
2025-08-25,H/W,Khar West,19.1646607,72.77101183,Arabian Sea,13.21986328,residential,410000,4.127364824,1567,Sand,55.83881873,5691.0,19.9,1.3,1,23.0
2025-08-26,H/W,Khar West,19.1646607,72.77101183,Arabian Sea,13.21986328,residential,410000,4.127364824,1567,Sand,55.83881873,5691.0,30.0,2.2,1,24.0
2025-08-27,H/W,Khar West,19.1646607,72.77101183,Arabian Sea,13.21986328,residential,410000,4.127364824,1567,Sand,55.83881873,5691.0,30.4,2.4,1,24.0
2025-08-28,H/W,Khar West,19.1646607,72.77101183,Arabian Sea,13.21986328,residential,410000,4.127364824,1567,Sand,55.83881873,5691.0,46.8,3.5,1,24.0
2025-08-29,H/W,Khar West,19.1646607,72.77101183,Arabian Sea,13.21986328,residential,410000,4.127364824,1567,Sand,55.83881873,5691.0,16.5,1.0,1,24.0
2025-08-30,H/W,Khar West,19.1646607,72.77101183,Arabian Sea,13.21986328,residential,410000,4.127364824,1567,Sand,55.83881873,5691.0,14.4,0.7,1,24.0
2025-08-24,Ward H/W,SV Road (Khar Subway),19.0717,72.8391,Mithi River,5.0,"transport, commercial, mixed_use",410000,21.37,9,Urban,90.0,793.94,10.6,1.2,1,21.0
2025-08-25,Ward H/W,SV Road (Khar Subway),19.0717,72.8391,Mithi River,5.0,"transport, commercial, mixed_use",410000,21.37,9,Urban,90.0,793.94,19.9,1.3,1,23.0
2025-08-26,Ward H/W,SV Road (Khar Subway),19.0717,72.8391,Mithi River,5.0,"transport, commercial, mixed_use",410000,21.37,9,Urban,90.0,793.94,30.0,2.2,1,24.0
2025-08-27,Ward H/W,SV Road (Khar Subway),19.0717,72.8391,Mithi River,5.0,"transport, commercial, mixed_use",410000,21.37,9,Urban,90.0,793.94,30.4,2.4,1,24.0
2025-08-28,Ward H/W,SV Road (Khar Subway),19.0717,72.8391,Mithi River,5.0,"transport, commercial, mixed_use",410000,21.37,9,Urban,90.0,793.94,46.8,3.5,1,24.0
2025-08-29,Ward H/W,SV Road (Khar Subway),19.0717,72.8391,Mithi River,5.0,"transport, commercial, mixed_use",410000,21.37,9,Urban,90.0,793.94,16.5,1.0,1,24.0
2025-08-30,Ward H/W,SV Road (Khar Subway),19.0717,72.8391,Mithi River,5.0,"transport, commercial, mixed_use",410000,21.37,9,Urban,90.0,793.94,14.4,0.7,1,24.0
2025-08-24,H/W,Santacruz West,19.18868656,72.8743115,Mithi River,10.61446384,park,880000,2.01427712,1305,Urban,63.48310326,5375.0,11.4,1.5,1,21.0
2025-08-25,H/W,Santacruz West,19.18868656,72.8743115,Mithi River,10.61446384,park,880000,2.01427712,1305,Urban,63.48310326,5375.0,20.6,1.5,1,23.0
2025-08-26,H/W,Santacruz West,19.18868656,72.8743115,Mithi River,10.61446384,park,880000,2.01427712,1305,Urban,63.48310326,5375.0,28.0,2.5,1,24.0
2025-08-27,H/W,Santacruz West,19.18868656,72.8743115,Mithi River,10.61446384,park,880000,2.01427712,1305,Urban,63.48310326,5375.0,28.3,2.0,1,24.0
2025-08-28,H/W,Santacruz West,19.18868656,72.8743115,Mithi River,10.61446384,park,880000,2.01427712,1305,Urban,63.48310326,5375.0,27.9,1.8,1,24.0
2025-08-29,H/W,Santacruz West,19.18868656,72.8743115,Mithi River,10.61446384,park,880000,2.01427712,1305,Urban,63.48310326,5375.0,13.8,0.9,1,24.0
2025-08-30,H/W,Santacruz West,19.18868656,72.8743115,Mithi River,10.61446384,park,880000,2.01427712,1305,Urban,63.48310326,5375.0,12.9,0.7,1,24.0
2025-08-24,Ward H/W,Waterfield Road,19.0605,72.8335,Mahim Creek,13.0,"residential, commercial, mixed_use",880000,22.6,1,Urban,90.0,396.25,10.6,1.2,1,21.0
2025-08-25,Ward H/W,Waterfield Road,19.0605,72.8335,Mahim Creek,13.0,"residential, commercial, mixed_use",880000,22.6,1,Urban,90.0,396.25,19.9,1.3,1,23.0
2025-08-26,Ward H/W,Waterfield Road,19.0605,72.8335,Mahim Creek,13.0,"residential, commercial, mixed_use",880000,22.6,1,Urban,90.0,396.25,30.0,2.2,1,24.0
2025-08-27,Ward H/W,Waterfield Road,19.0605,72.8335,Mahim Creek,13.0,"residential, commercial, mixed_use",880000,22.6,1,Urban,90.0,396.25,30.4,2.4,1,24.0
2025-08-28,Ward H/W,Waterfield Road,19.0605,72.8335,Mahim Creek,13.0,"residential, commercial, mixed_use",880000,22.6,1,Urban,90.0,396.25,46.8,3.5,1,24.0
2025-08-29,Ward H/W,Waterfield Road,19.0605,72.8335,Mahim Creek,13.0,"residential, commercial, mixed_use",880000,22.6,1,Urban,90.0,396.25,16.5,1.0,1,24.0
2025-08-30,Ward H/W,Waterfield Road,19.0605,72.8335,Mahim Creek,13.0,"residential, commercial, mixed_use",880000,22.6,1,Urban,90.0,396.25,14.4,0.7,1,24.0
2025-08-24,Ward K/E,Saki Naka Junction,19.1031,72.8882,Kurla Nalla,12.0,"commercial, transport, mixed_use",880000,18.81,3,Urban,90.0,56.67,10.6,1.2,1,21.0
2025-08-25,Ward K/E,Saki Naka Junction,19.1031,72.8882,Kurla Nalla,12.0,"commercial, transport, mixed_use",880000,18.81,3,Urban,90.0,56.67,19.9,1.3,1,23.0
2025-08-26,Ward K/E,Saki Naka Junction,19.1031,72.8882,Kurla Nalla,12.0,"commercial, transport, mixed_use",880000,18.81,3,Urban,90.0,56.67,30.0,2.2,1,24.0
2025-08-27,Ward K/E,Saki Naka Junction,19.1031,72.8882,Kurla Nalla,12.0,"commercial, transport, mixed_use",880000,18.81,3,Urban,90.0,56.67,30.4,2.4,1,24.0
2025-08-28,Ward K/E,Saki Naka Junction,19.1031,72.8882,Kurla Nalla,12.0,"commercial, transport, mixed_use",880000,18.81,3,Urban,90.0,56.67,46.8,3.5,1,24.0
2025-08-29,Ward K/E,Saki Naka Junction,19.1031,72.8882,Kurla Nalla,12.0,"commercial, transport, mixed_use",880000,18.81,3,Urban,90.0,56.67,16.5,1.0,1,24.0
2025-08-30,Ward K/E,Saki Naka Junction,19.1031,72.8882,Kurla Nalla,12.0,"commercial, transport, mixed_use",880000,18.81,3,Urban,90.0,56.67,14.4,0.7,1,24.0
2025-08-24,Ward K/E,Marol Naka,19.1049,72.8837,Powai Lake,11.0,"transport, mixed_use",880000,12.49,8,Urban,90.0,439.32,10.6,1.2,1,21.0
2025-08-25,Ward K/E,Marol Naka,19.1049,72.8837,Powai Lake,11.0,"transport, mixed_use",880000,12.49,8,Urban,90.0,439.32,19.9,1.3,1,23.0
2025-08-26,Ward K/E,Marol Naka,19.1049,72.8837,Powai Lake,11.0,"transport, mixed_use",880000,12.49,8,Urban,90.0,439.32,30.0,2.2,1,24.0
2025-08-27,Ward K/E,Marol Naka,19.1049,72.8837,Powai Lake,11.0,"transport, mixed_use",880000,12.49,8,Urban,90.0,439.32,30.4,2.4,1,24.0
2025-08-28,Ward K/E,Marol Naka,19.1049,72.8837,Powai Lake,11.0,"transport, mixed_use",880000,12.49,8,Urban,90.0,439.32,46.8,3.5,1,24.0
2025-08-29,Ward K/E,Marol Naka,19.1049,72.8837,Powai Lake,11.0,"transport, mixed_use",880000,12.49,8,Urban,90.0,439.32,16.5,1.0,1,24.0
2025-08-30,Ward K/E,Marol Naka,19.1049,72.8837,Powai Lake,11.0,"transport, mixed_use",880000,12.49,8,Urban,90.0,439.32,14.4,0.7,1,24.0
2025-08-24,Ward K/E,JB Nagar (Metro area),19.1089,72.8664,Mithi River,18.0,"transport, mixed_use",880000,21.08,8,Urban,90.0,398.75,10.6,1.2,1,21.0
2025-08-25,Ward K/E,JB Nagar (Metro area),19.1089,72.8664,Mithi River,18.0,"transport, mixed_use",880000,21.08,8,Urban,90.0,398.75,19.9,1.3,1,23.0
2025-08-26,Ward K/E,JB Nagar (Metro area),19.1089,72.8664,Mithi River,18.0,"transport, mixed_use",880000,21.08,8,Urban,90.0,398.75,30.0,2.2,1,24.0
2025-08-27,Ward K/E,JB Nagar (Metro area),19.1089,72.8664,Mithi River,18.0,"transport, mixed_use",880000,21.08,8,Urban,90.0,398.75,30.4,2.4,1,24.0
2025-08-28,Ward K/E,JB Nagar (Metro area),19.1089,72.8664,Mithi River,18.0,"transport, mixed_use",880000,21.08,8,Urban,90.0,398.75,46.8,3.5,1,24.0
2025-08-29,Ward K/E,JB Nagar (Metro area),19.1089,72.8664,Mithi River,18.0,"transport, mixed_use",880000,21.08,8,Urban,90.0,398.75,16.5,1.0,1,24.0
2025-08-30,Ward K/E,JB Nagar (Metro area),19.1089,72.8664,Mithi River,18.0,"transport, mixed_use",880000,21.08,8,Urban,90.0,398.75,14.4,0.7,1,24.0
2025-08-24,K/E,Andheri East,18.87387316,72.82843701,Mithi River,7.156397627,commercial,880000,2.432311889,4898,Urban,69.58978195,3528.0,16.2,1.2,1,24.0
2025-08-25,K/E,Andheri East,18.87387316,72.82843701,Mithi River,7.156397627,commercial,880000,2.432311889,4898,Urban,69.58978195,3528.0,23.5,1.3,1,24.0
2025-08-26,K/E,Andheri East,18.87387316,72.82843701,Mithi River,7.156397627,commercial,880000,2.432311889,4898,Urban,69.58978195,3528.0,34.8,2.6,1,24.0
2025-08-27,K/E,Andheri East,18.87387316,72.82843701,Mithi River,7.156397627,commercial,880000,2.432311889,4898,Urban,69.58978195,3528.0,32.3,2.0,1,24.0
2025-08-28,K/E,Andheri East,18.87387316,72.82843701,Mithi River,7.156397627,commercial,880000,2.432311889,4898,Urban,69.58978195,3528.0,49.8,2.8,1,24.0
2025-08-29,K/E,Andheri East,18.87387316,72.82843701,Mithi River,7.156397627,commercial,880000,2.432311889,4898,Urban,69.58978195,3528.0,17.7,1.1,1,24.0
2025-08-30,K/E,Andheri East,18.87387316,72.82843701,Mithi River,7.156397627,commercial,880000,2.432311889,4898,Urban,69.58978195,3528.0,15.3,0.9,1,24.0
2025-08-24,Ward K/E,Airport Gate 8 Road,19.0995,72.8662,Mithi River,14.0,"industrial, transport, mixed_use",750000,17.61,13,Urban,90.0,414.18,10.6,1.2,1,21.0
2025-08-25,Ward K/E,Airport Gate 8 Road,19.0995,72.8662,Mithi River,14.0,"industrial, transport, mixed_use",750000,17.61,13,Urban,90.0,414.18,19.9,1.3,1,23.0
2025-08-26,Ward K/E,Airport Gate 8 Road,19.0995,72.8662,Mithi River,14.0,"industrial, transport, mixed_use",750000,17.61,13,Urban,90.0,414.18,30.0,2.2,1,24.0
2025-08-27,Ward K/E,Airport Gate 8 Road,19.0995,72.8662,Mithi River,14.0,"industrial, transport, mixed_use",750000,17.61,13,Urban,90.0,414.18,30.4,2.4,1,24.0
2025-08-28,Ward K/E,Airport Gate 8 Road,19.0995,72.8662,Mithi River,14.0,"industrial, transport, mixed_use",750000,17.61,13,Urban,90.0,414.18,46.8,3.5,1,24.0
2025-08-29,Ward K/E,Airport Gate 8 Road,19.0995,72.8662,Mithi River,14.0,"industrial, transport, mixed_use",750000,17.61,13,Urban,90.0,414.18,16.5,1.0,1,24.0
2025-08-30,Ward K/E,Airport Gate 8 Road,19.0995,72.8662,Mithi River,14.0,"industrial, transport, mixed_use",750000,17.61,13,Urban,90.0,414.18,14.4,0.7,1,24.0
2025-08-24,Ward K/W,SV Road (Andheri Subway),19.1182,72.8463,Oshiwara River,14.0,"transport, commercial, mixed_use",750000,26.92,14,Urban,90.0,774.49,10.6,1.2,1,21.0
2025-08-25,Ward K/W,SV Road (Andheri Subway),19.1182,72.8463,Oshiwara River,14.0,"transport, commercial, mixed_use",750000,26.92,14,Urban,90.0,774.49,19.9,1.3,1,23.0
2025-08-26,Ward K/W,SV Road (Andheri Subway),19.1182,72.8463,Oshiwara River,14.0,"transport, commercial, mixed_use",750000,26.92,14,Urban,90.0,774.49,30.0,2.2,1,24.0
2025-08-27,Ward K/W,SV Road (Andheri Subway),19.1182,72.8463,Oshiwara River,14.0,"transport, commercial, mixed_use",750000,26.92,14,Urban,90.0,774.49,30.4,2.4,1,24.0
2025-08-28,Ward K/W,SV Road (Andheri Subway),19.1182,72.8463,Oshiwara River,14.0,"transport, commercial, mixed_use",750000,26.92,14,Urban,90.0,774.49,46.8,3.5,1,24.0
2025-08-29,Ward K/W,SV Road (Andheri Subway),19.1182,72.8463,Oshiwara River,14.0,"transport, commercial, mixed_use",750000,26.92,14,Urban,90.0,774.49,16.5,1.0,1,24.0
2025-08-30,Ward K/W,SV Road (Andheri Subway),19.1182,72.8463,Oshiwara River,14.0,"transport, commercial, mixed_use",750000,26.92,14,Urban,90.0,774.49,14.4,0.7,1,24.0
2025-08-24,Ward K/W,Oshiwara Nullah stretch,19.1482,72.8273,Oshiwara River,10.0,"residential, industrial, mixed_use",750000,22.06,4,Clayey,90.0,1035.43,10.6,1.2,1,21.0
2025-08-25,Ward K/W,Oshiwara Nullah stretch,19.1482,72.8273,Oshiwara River,10.0,"residential, industrial, mixed_use",750000,22.06,4,Clayey,90.0,1035.43,19.9,1.3,1,23.0
2025-08-26,Ward K/W,Oshiwara Nullah stretch,19.1482,72.8273,Oshiwara River,10.0,"residential, industrial, mixed_use",750000,22.06,4,Clayey,90.0,1035.43,30.0,2.2,1,24.0
2025-08-27,Ward K/W,Oshiwara Nullah stretch,19.1482,72.8273,Oshiwara River,10.0,"residential, industrial, mixed_use",750000,22.06,4,Clayey,90.0,1035.43,30.4,2.4,1,24.0
2025-08-28,Ward K/W,Oshiwara Nullah stretch,19.1482,72.8273,Oshiwara River,10.0,"residential, industrial, mixed_use",750000,22.06,4,Clayey,90.0,1035.43,46.8,3.5,1,24.0
2025-08-29,Ward K/W,Oshiwara Nullah stretch,19.1482,72.8273,Oshiwara River,10.0,"residential, industrial, mixed_use",750000,22.06,4,Clayey,90.0,1035.43,16.5,1.0,1,24.0
2025-08-30,Ward K/W,Oshiwara Nullah stretch,19.1482,72.8273,Oshiwara River,10.0,"residential, industrial, mixed_use",750000,22.06,4,Clayey,90.0,1035.43,14.4,0.7,1,24.0
2025-08-24,K/W,Vile Parle West,18.88830685,72.86461588,Arabian Sea,9.106762483,park,750000,3.829172143,2360,Sand,76.86714437,4226.0,16.2,1.2,1,24.0
2025-08-25,K/W,Vile Parle West,18.88830685,72.86461588,Arabian Sea,9.106762483,park,750000,3.829172143,2360,Sand,76.86714437,4226.0,23.5,1.3,1,24.0
2025-08-26,K/W,Vile Parle West,18.88830685,72.86461588,Arabian Sea,9.106762483,park,750000,3.829172143,2360,Sand,76.86714437,4226.0,34.8,2.6,1,24.0
2025-08-27,K/W,Vile Parle West,18.88830685,72.86461588,Arabian Sea,9.106762483,park,750000,3.829172143,2360,Sand,76.86714437,4226.0,32.3,2.0,1,24.0
2025-08-28,K/W,Vile Parle West,18.88830685,72.86461588,Arabian Sea,9.106762483,park,750000,3.829172143,2360,Sand,76.86714437,4226.0,49.8,2.8,1,24.0
2025-08-29,K/W,Vile Parle West,18.88830685,72.86461588,Arabian Sea,9.106762483,park,750000,3.829172143,2360,Sand,76.86714437,4226.0,17.7,1.1,1,24.0
2025-08-30,K/W,Vile Parle West,18.88830685,72.86461588,Arabian Sea,9.106762483,park,750000,3.829172143,2360,Sand,76.86714437,4226.0,15.3,0.9,1,24.0
2025-08-24,Ward K/W,DN Nagar Metro area,19.136,72.8314,Oshiwara River,9.0,"transport, mixed_use",900000,24.04,2,Urban,90.0,930.15,10.6,1.2,1,21.0
2025-08-25,Ward K/W,DN Nagar Metro area,19.136,72.8314,Oshiwara River,9.0,"transport, mixed_use",900000,24.04,2,Urban,90.0,930.15,19.9,1.3,1,23.0
2025-08-26,Ward K/W,DN Nagar Metro area,19.136,72.8314,Oshiwara River,9.0,"transport, mixed_use",900000,24.04,2,Urban,90.0,930.15,30.0,2.2,1,24.0
2025-08-27,Ward K/W,DN Nagar Metro area,19.136,72.8314,Oshiwara River,9.0,"transport, mixed_use",900000,24.04,2,Urban,90.0,930.15,30.4,2.4,1,24.0
2025-08-28,Ward K/W,DN Nagar Metro area,19.136,72.8314,Oshiwara River,9.0,"transport, mixed_use",900000,24.04,2,Urban,90.0,930.15,46.8,3.5,1,24.0
2025-08-29,Ward K/W,DN Nagar Metro area,19.136,72.8314,Oshiwara River,9.0,"transport, mixed_use",900000,24.04,2,Urban,90.0,930.15,16.5,1.0,1,24.0
2025-08-30,Ward K/W,DN Nagar Metro area,19.136,72.8314,Oshiwara River,9.0,"transport, mixed_use",900000,24.04,2,Urban,90.0,930.15,14.4,0.7,1,24.0
2025-08-24,Ward P/N,Kurar Village,19.1903,72.8605,Tulsi Lake,27.0,"transport, commercial, mixed_use",900000,3.32,16,Clayey,90.0,271.29,11.4,1.5,1,21.0
2025-08-25,Ward P/N,Kurar Village,19.1903,72.8605,Tulsi Lake,27.0,"transport, commercial, mixed_use",900000,3.32,16,Clayey,90.0,271.29,20.6,1.5,1,23.0
2025-08-26,Ward P/N,Kurar Village,19.1903,72.8605,Tulsi Lake,27.0,"transport, commercial, mixed_use",900000,3.32,16,Clayey,90.0,271.29,28.0,2.5,1,24.0
2025-08-27,Ward P/N,Kurar Village,19.1903,72.8605,Tulsi Lake,27.0,"transport, commercial, mixed_use",900000,3.32,16,Clayey,90.0,271.29,28.3,2.0,1,24.0
2025-08-28,Ward P/N,Kurar Village,19.1903,72.8605,Tulsi Lake,27.0,"transport, commercial, mixed_use",900000,3.32,16,Clayey,90.0,271.29,27.9,1.8,1,24.0
2025-08-29,Ward P/N,Kurar Village,19.1903,72.8605,Tulsi Lake,27.0,"transport, commercial, mixed_use",900000,3.32,16,Clayey,90.0,271.29,13.8,0.9,1,24.0
2025-08-30,Ward P/N,Kurar Village,19.1903,72.8605,Tulsi Lake,27.0,"transport, commercial, mixed_use",900000,3.32,16,Clayey,90.0,271.29,12.9,0.7,1,24.0
2025-08-24,Ward P/N,Pathanwadi,19.1834,72.8701,Goregaon Nalla,67.0,"commercial, residential, mixed_use",900000,26.8,11,Sandy,90.0,337.58,10.6,1.2,1,21.0
2025-08-25,Ward P/N,Pathanwadi,19.1834,72.8701,Goregaon Nalla,67.0,"commercial, residential, mixed_use",900000,26.8,11,Sandy,90.0,337.58,19.9,1.3,1,23.0
2025-08-26,Ward P/N,Pathanwadi,19.1834,72.8701,Goregaon Nalla,67.0,"commercial, residential, mixed_use",900000,26.8,11,Sandy,90.0,337.58,30.0,2.2,1,24.0
2025-08-27,Ward P/N,Pathanwadi,19.1834,72.8701,Goregaon Nalla,67.0,"commercial, residential, mixed_use",900000,26.8,11,Sandy,90.0,337.58,30.4,2.4,1,24.0
2025-08-28,Ward P/N,Pathanwadi,19.1834,72.8701,Goregaon Nalla,67.0,"commercial, residential, mixed_use",900000,26.8,11,Sandy,90.0,337.58,46.8,3.5,1,24.0
2025-08-29,Ward P/N,Pathanwadi,19.1834,72.8701,Goregaon Nalla,67.0,"commercial, residential, mixed_use",900000,26.8,11,Sandy,90.0,337.58,16.5,1.0,1,24.0
2025-08-30,Ward P/N,Pathanwadi,19.1834,72.8701,Goregaon Nalla,67.0,"commercial, residential, mixed_use",900000,26.8,11,Sandy,90.0,337.58,14.4,0.7,1,24.0
2025-08-24,P/N,Marve,18.84279647,72.92839484,Malad/Marve Creek,5.679746143,residential,820000,4.596799512,2053,Sand,68.46434896,5220.0,16.2,1.2,1,24.0
2025-08-25,P/N,Marve,18.84279647,72.92839484,Malad/Marve Creek,5.679746143,residential,820000,4.596799512,2053,Sand,68.46434896,5220.0,23.5,1.3,1,24.0
2025-08-26,P/N,Marve,18.84279647,72.92839484,Malad/Marve Creek,5.679746143,residential,820000,4.596799512,2053,Sand,68.46434896,5220.0,34.8,2.6,1,24.0
2025-08-27,P/N,Marve,18.84279647,72.92839484,Malad/Marve Creek,5.679746143,residential,820000,4.596799512,2053,Sand,68.46434896,5220.0,32.3,2.0,1,24.0
2025-08-28,P/N,Marve,18.84279647,72.92839484,Malad/Marve Creek,5.679746143,residential,820000,4.596799512,2053,Sand,68.46434896,5220.0,49.8,2.8,1,24.0
2025-08-29,P/N,Marve,18.84279647,72.92839484,Malad/Marve Creek,5.679746143,residential,820000,4.596799512,2053,Sand,68.46434896,5220.0,17.7,1.1,1,24.0
2025-08-30,P/N,Marve,18.84279647,72.92839484,Malad/Marve Creek,5.679746143,residential,820000,4.596799512,2053,Sand,68.46434896,5220.0,15.3,0.9,1,24.0
2025-08-24,Ward P/N,Pushpa Park,19.1853,72.8623,Poinsur River,40.0,"commercial, retail, mixed_use",900000,17.72,5,Sandy,90.0,23.84,10.6,1.2,1,21.0
2025-08-25,Ward P/N,Pushpa Park,19.1853,72.8623,Poinsur River,40.0,"commercial, retail, mixed_use",900000,17.72,5,Sandy,90.0,23.84,19.9,1.3,1,23.0
2025-08-26,Ward P/N,Pushpa Park,19.1853,72.8623,Poinsur River,40.0,"commercial, retail, mixed_use",900000,17.72,5,Sandy,90.0,23.84,30.0,2.2,1,24.0
2025-08-27,Ward P/N,Pushpa Park,19.1853,72.8623,Poinsur River,40.0,"commercial, retail, mixed_use",900000,17.72,5,Sandy,90.0,23.84,30.4,2.4,1,24.0
2025-08-28,Ward P/N,Pushpa Park,19.1853,72.8623,Poinsur River,40.0,"commercial, retail, mixed_use",900000,17.72,5,Sandy,90.0,23.84,46.8,3.5,1,24.0
2025-08-29,Ward P/N,Pushpa Park,19.1853,72.8623,Poinsur River,40.0,"commercial, retail, mixed_use",900000,17.72,5,Sandy,90.0,23.84,16.5,1.0,1,24.0
2025-08-30,Ward P/N,Pushpa Park,19.1853,72.8623,Poinsur River,40.0,"commercial, retail, mixed_use",900000,17.72,5,Sandy,90.0,23.84,14.4,0.7,1,24.0
2025-08-24,Ward P/N,Western Express Highway slope,19.1906,72.8636,Goregaon Nalla,23.0,"transport, industrial, mixed_use",820000,42.64,12,Sandy,90.0,245.08,11.4,1.5,1,21.0
2025-08-25,Ward P/N,Western Express Highway slope,19.1906,72.8636,Goregaon Nalla,23.0,"transport, industrial, mixed_use",820000,42.64,12,Sandy,90.0,245.08,20.6,1.5,1,23.0
2025-08-26,Ward P/N,Western Express Highway slope,19.1906,72.8636,Goregaon Nalla,23.0,"transport, industrial, mixed_use",820000,42.64,12,Sandy,90.0,245.08,28.0,2.5,1,24.0
2025-08-27,Ward P/N,Western Express Highway slope,19.1906,72.8636,Goregaon Nalla,23.0,"transport, industrial, mixed_use",820000,42.64,12,Sandy,90.0,245.08,28.3,2.0,1,24.0
2025-08-28,Ward P/N,Western Express Highway slope,19.1906,72.8636,Goregaon Nalla,23.0,"transport, industrial, mixed_use",820000,42.64,12,Sandy,90.0,245.08,27.9,1.8,1,24.0
2025-08-29,Ward P/N,Western Express Highway slope,19.1906,72.8636,Goregaon Nalla,23.0,"transport, industrial, mixed_use",820000,42.64,12,Sandy,90.0,245.08,13.8,0.9,1,24.0
2025-08-30,Ward P/N,Western Express Highway slope,19.1906,72.8636,Goregaon Nalla,23.0,"transport, industrial, mixed_use",820000,42.64,12,Sandy,90.0,245.08,12.9,0.7,1,24.0
2025-08-24,Ward P/S,MG Road,19.1598,72.8445,Goregaon Nalla,13.0,"residential, slum, mixed_use",820000,39.72,11,Urban,90.0,493.17,10.6,1.2,1,21.0
2025-08-25,Ward P/S,MG Road,19.1598,72.8445,Goregaon Nalla,13.0,"residential, slum, mixed_use",820000,39.72,11,Urban,90.0,493.17,19.9,1.3,1,23.0
2025-08-26,Ward P/S,MG Road,19.1598,72.8445,Goregaon Nalla,13.0,"residential, slum, mixed_use",820000,39.72,11,Urban,90.0,493.17,30.0,2.2,1,24.0
2025-08-27,Ward P/S,MG Road,19.1598,72.8445,Goregaon Nalla,13.0,"residential, slum, mixed_use",820000,39.72,11,Urban,90.0,493.17,30.4,2.4,1,24.0
2025-08-28,Ward P/S,MG Road,19.1598,72.8445,Goregaon Nalla,13.0,"residential, slum, mixed_use",820000,39.72,11,Urban,90.0,493.17,46.8,3.5,1,24.0
2025-08-29,Ward P/S,MG Road,19.1598,72.8445,Goregaon Nalla,13.0,"residential, slum, mixed_use",820000,39.72,11,Urban,90.0,493.17,16.5,1.0,1,24.0
2025-08-30,Ward P/S,MG Road,19.1598,72.8445,Goregaon Nalla,13.0,"residential, slum, mixed_use",820000,39.72,11,Urban,90.0,493.17,14.4,0.7,1,24.0
2025-08-24,Ward P/S,Siddharth Hospital area,19.1639,72.8433,Goregaon Nalla,16.0,"slum, residential, mixed_use",820000,41.76,7,Urban,90.0,188.27,10.6,1.2,1,21.0
2025-08-25,Ward P/S,Siddharth Hospital area,19.1639,72.8433,Goregaon Nalla,16.0,"slum, residential, mixed_use",820000,41.76,7,Urban,90.0,188.27,19.9,1.3,1,23.0
2025-08-26,Ward P/S,Siddharth Hospital area,19.1639,72.8433,Goregaon Nalla,16.0,"slum, residential, mixed_use",820000,41.76,7,Urban,90.0,188.27,30.0,2.2,1,24.0
2025-08-27,Ward P/S,Siddharth Hospital area,19.1639,72.8433,Goregaon Nalla,16.0,"slum, residential, mixed_use",820000,41.76,7,Urban,90.0,188.27,30.4,2.4,1,24.0
2025-08-28,Ward P/S,Siddharth Hospital area,19.1639,72.8433,Goregaon Nalla,16.0,"slum, residential, mixed_use",820000,41.76,7,Urban,90.0,188.27,46.8,3.5,1,24.0
2025-08-29,Ward P/S,Siddharth Hospital area,19.1639,72.8433,Goregaon Nalla,16.0,"slum, residential, mixed_use",820000,41.76,7,Urban,90.0,188.27,16.5,1.0,1,24.0
2025-08-30,Ward P/S,Siddharth Hospital area,19.1639,72.8433,Goregaon Nalla,16.0,"slum, residential, mixed_use",820000,41.76,7,Urban,90.0,188.27,14.4,0.7,1,24.0
2025-08-24,P/S,Goregaon,18.99427905,72.83460809,Oshiwara River,5.14667057,park,820000,4.004638396,2473,Clay,77.42709548,5292.0,10.6,1.2,1,21.0
2025-08-25,P/S,Goregaon,18.99427905,72.83460809,Oshiwara River,5.14667057,park,820000,4.004638396,2473,Clay,77.42709548,5292.0,19.9,1.3,1,23.0
2025-08-26,P/S,Goregaon,18.99427905,72.83460809,Oshiwara River,5.14667057,park,820000,4.004638396,2473,Clay,77.42709548,5292.0,30.0,2.2,1,24.0
2025-08-27,P/S,Goregaon,18.99427905,72.83460809,Oshiwara River,5.14667057,park,820000,4.004638396,2473,Clay,77.42709548,5292.0,30.4,2.4,1,24.0
2025-08-28,P/S,Goregaon,18.99427905,72.83460809,Oshiwara River,5.14667057,park,820000,4.004638396,2473,Clay,77.42709548,5292.0,46.8,3.5,1,24.0
